customer_id,order_id,order_date,order_amount,category,device,payment_method
CUST-03176,ORD-0015812,2024-03-04,148.03,tools_construction,desktop,credit_card
CUST-03176,ORD-0015813,2024-05-29,60.48,technology,mobile,debit_card
CUST-03177,ORD-0015814,2024-08-18,12.66,technology,desktop,debit_card
CUST-03177,ORD-0015815,2024-06-23,28.34,tools_construction,mobile,debit_card
CUST-03178,ORD-0015816,2024-08-08,329.67,technology,desktop,debit_card
CUST-03178,ORD-0015817,2024-06-24,28.04,tools_construction,mobile,credit_card
CUST-03178,ORD-0015818,2024-06-24,98.92,pets,mobile,money_transfer
CUST-03178,ORD-0015819,2024-08-18,201.71,pets,mobile,account_money
CUST-03178,ORD-0015820,2024-08-03,13.44,technology,desktop,money_transfer
CUST-03178,ORD-0015821,2024-07-13,138.72,pets,desktop,account_money
CUST-03178,ORD-0015822,2024-08-01,11.67,tools_construction,mobile,account_money
CUST-03179,ORD-0015823,2024-03-06,267.76,pets,desktop,credit_card
CUST-03179,ORD-0015824,2024-04-22,62.5,pharmacy,desktop,debit_card
CUST-03179,ORD-0015825,2024-04-07,36.84,pets,desktop,debit_card
CUST-03179,ORD-0015826,2024-07-05,627.92,technology,desktop,credit_card
CUST-03179,ORD-0015827,2023-10-30,95.02,pharmacy,desktop,debit_card
CUST-03179,ORD-0015828,2024-03-20,63.43,tools_construction,mobile,credit_card
CUST-03180,ORD-0015829,2023-10-17,256.22,pharmacy,mobile,credit_card
CUST-03180,ORD-0015830,2024-06-09,165.75,pharmacy,desktop,credit_card
CUST-03180,ORD-0015831,2024-01-29,687.58,tools_construction,desktop,account_money
CUST-03180,ORD-0015832,2024-02-20,37.31,pharmacy,mobile,account_money
CUST-03180,ORD-0015833,2024-08-27,109.2,pets,mobile,credit_card
CUST-03180,ORD-0015834,2023-10-20,68.62,technology,mobile,debit_card
CUST-03180,ORD-0015835,2024-08-17,230.3,pets,mobile,money_transfer
CUST-03181,ORD-0015836,2024-02-03,249.38,tools_construction,mobile,debit_card
CUST-03181,ORD-0015837,2024-06-21,189.04,pets,desktop,money_transfer
CUST-03181,ORD-0015838,2024-01-29,142.34,pets,desktop,account_money
CUST-03181,ORD-0015839,2024-08-19,53.48,technology,mobile,credit_card
CUST-03181,ORD-0015840,2024-07-13,48.18,tools_construction,desktop,money_transfer
CUST-03182,ORD-0015841,2023-12-13,68.18,technology,desktop,credit_card
CUST-03182,ORD-0015842,2023-11-22,354.77,pharmacy,desktop,credit_card
CUST-03182,ORD-0015843,2023-06-01,174.29,tools_construction,desktop,debit_card
CUST-03182,ORD-0015844,2024-02-19,436.2,pets,mobile,account_money
CUST-03182,ORD-0015845,2024-01-15,106.17,tools_construction,mobile,account_money
CUST-03182,ORD-0015846,2023-07-03,85.66,pets,desktop,account_money
CUST-03182,ORD-0015847,2023-10-09,10.28,tools_construction,mobile,debit_card
CUST-03183,ORD-0015848,2024-06-28,195.57,pharmacy,desktop,debit_card
CUST-03183,ORD-0015849,2024-02-05,925.42,tools_construction,desktop,debit_card
CUST-03184,ORD-0015850,2023-11-17,51.02,pharmacy,desktop,debit_card
CUST-03184,ORD-0015851,2023-09-03,130.6,technology,desktop,credit_card
CUST-03184,ORD-0015852,2024-01-09,632.76,pets,mobile,account_money
CUST-03185,ORD-0015853,2023-09-01,190.36,technology,mobile,credit_card
CUST-03185,ORD-0015854,2024-03-12,45.5,pharmacy,mobile,credit_card
CUST-03185,ORD-0015855,2023-12-19,89.61,tools_construction,mobile,money_transfer
CUST-03185,ORD-0015856,2024-03-18,118.01,technology,desktop,credit_card
CUST-03185,ORD-0015857,2023-10-27,123.1,pets,desktop,credit_card
CUST-03185,ORD-0015858,2024-04-19,125.21,technology,desktop,debit_card
CUST-03185,ORD-0015859,2023-09-18,316.04,pharmacy,mobile,credit_card
CUST-03186,ORD-0015860,2024-03-12,71.85,technology,mobile,credit_card
CUST-03186,ORD-0015861,2024-02-07,414.67,tools_construction,mobile,credit_card
CUST-03186,ORD-0015862,2024-06-22,80.39,tools_construction,mobile,account_money
CUST-03186,ORD-0015863,2024-08-02,93.28,pharmacy,mobile,money_transfer
CUST-03186,ORD-0015864,2024-04-19,262.93,pets,mobile,money_transfer
CUST-03186,ORD-0015865,2024-02-05,285.47,technology,desktop,credit_card
CUST-03186,ORD-0015866,2024-04-01,20.810000000000002,pharmacy,mobile,debit_card
CUST-03186,ORD-0015867,2024-03-26,42.54,pharmacy,mobile,debit_card
CUST-03186,ORD-0015868,2024-06-18,67.46000000000001,pharmacy,desktop,account_money
CUST-03187,ORD-0015869,2024-06-06,261.02,pets,mobile,money_transfer
CUST-03187,ORD-0015870,2024-03-24,43.95,tools_construction,mobile,account_money
CUST-03187,ORD-0015871,2024-03-22,77.72,technology,desktop,debit_card
CUST-03187,ORD-0015872,2024-03-26,355.76,pets,desktop,account_money
CUST-03187,ORD-0015873,2024-07-05,310.94,pets,desktop,money_transfer
CUST-03187,ORD-0015874,2024-07-12,138.79,pets,mobile,debit_card
CUST-03187,ORD-0015875,2024-03-17,32.04,tools_construction,mobile,money_transfer
CUST-03187,ORD-0015876,2024-04-17,80.85,technology,mobile,money_transfer
CUST-03188,ORD-0015877,2024-05-10,70.1,pharmacy,mobile,account_money
CUST-03188,ORD-0015878,2024-05-11,211.26,pets,desktop,money_transfer
CUST-03188,ORD-0015879,2024-03-12,13.72,pharmacy,desktop,money_transfer
CUST-03188,ORD-0015880,2024-08-28,151.27,technology,desktop,credit_card
CUST-03188,ORD-0015881,2024-07-22,1100.74,pets,desktop,credit_card
CUST-03189,ORD-0015882,2024-06-20,289.82,pharmacy,mobile,account_money
CUST-03189,ORD-0015883,2024-06-27,238.74,tools_construction,mobile,credit_card
CUST-03189,ORD-0015884,2024-07-01,185.37,tools_construction,mobile,credit_card
CUST-03189,ORD-0015885,2024-08-04,49.9,technology,mobile,account_money
CUST-03189,ORD-0015886,2024-08-27,136.16,pharmacy,desktop,debit_card
CUST-03189,ORD-0015887,2024-07-28,271.82,tools_construction,desktop,debit_card
CUST-03189,ORD-0015888,2024-08-01,900.29,tools_construction,desktop,credit_card
CUST-03189,ORD-0015889,2024-07-25,200.18,technology,desktop,account_money
CUST-03189,ORD-0015890,2024-07-17,289.02,pets,desktop,credit_card
CUST-03189,ORD-0015891,2024-07-02,500.43,pharmacy,mobile,account_money
CUST-03190,ORD-0015892,2024-07-08,541.84,technology,desktop,account_money
CUST-03190,ORD-0015893,2023-10-29,84.34,tools_construction,mobile,account_money
CUST-03190,ORD-0015894,2024-04-26,133.62,pharmacy,desktop,credit_card
CUST-03190,ORD-0015895,2023-11-28,221.9,pharmacy,desktop,credit_card
CUST-03190,ORD-0015896,2023-11-26,150.44,technology,mobile,debit_card
CUST-03191,ORD-0015897,2024-07-16,140.28,tools_construction,mobile,account_money
CUST-03191,ORD-0015898,2024-01-25,56.84,pharmacy,desktop,account_money
CUST-03191,ORD-0015899,2024-03-30,84.87,pets,desktop,debit_card
CUST-03191,ORD-0015900,2024-03-04,157.17,pharmacy,desktop,account_money
CUST-03191,ORD-0015901,2024-08-14,41.120000000000005,technology,mobile,debit_card
CUST-03192,ORD-0015902,2024-08-30,410.42,pets,desktop,debit_card
CUST-03192,ORD-0015903,2024-08-31,844.29,pharmacy,mobile,credit_card
CUST-03192,ORD-0015904,2024-08-14,38.28,pets,mobile,money_transfer
CUST-03192,ORD-0015905,2024-08-30,123.74,tools_construction,mobile,credit_card
CUST-03193,ORD-0015906,2023-05-02,277.26,technology,desktop,debit_card
CUST-03193,ORD-0015907,2024-02-27,248.07,technology,mobile,debit_card
CUST-03193,ORD-0015908,2023-09-23,11.620000000000001,tools_construction,desktop,credit_card
CUST-03193,ORD-0015909,2024-01-25,939.61,tools_construction,mobile,account_money
CUST-03193,ORD-0015910,2024-08-22,109.49,pharmacy,mobile,account_money
CUST-03193,ORD-0015911,2023-10-20,105.55,technology,mobile,account_money
CUST-03193,ORD-0015912,2024-02-15,900.88,tools_construction,desktop,money_transfer
CUST-03193,ORD-0015913,2023-10-19,65.39,pharmacy,desktop,account_money
CUST-03193,ORD-0015914,2023-09-08,622.08,pets,mobile,account_money
CUST-03193,ORD-0015915,2024-03-17,107.29,technology,mobile,money_transfer
CUST-03193,ORD-0015916,2023-08-28,30.67,tools_construction,mobile,account_money
CUST-03194,ORD-0015917,2024-08-28,571.51,pharmacy,desktop,debit_card
CUST-03194,ORD-0015918,2024-08-04,94.81,tools_construction,desktop,money_transfer
CUST-03194,ORD-0015919,2024-08-08,34.42,technology,desktop,debit_card
CUST-03194,ORD-0015920,2024-05-24,101.18,pets,mobile,debit_card
CUST-03194,ORD-0015921,2024-07-17,439.46,pets,mobile,money_transfer
CUST-03194,ORD-0015922,2024-06-16,470.86,pets,mobile,credit_card
CUST-03194,ORD-0015923,2024-06-04,36.010000000000005,tools_construction,mobile,money_transfer
CUST-03195,ORD-0015924,2024-08-12,25.89,pharmacy,desktop,account_money
CUST-03195,ORD-0015925,2024-08-27,557.71,technology,mobile,account_money
CUST-03195,ORD-0015926,2024-06-20,305.98,pets,mobile,account_money
CUST-03195,ORD-0015927,2024-05-19,41.46,technology,desktop,account_money
CUST-03195,ORD-0015928,2024-04-23,452.35,technology,mobile,debit_card
CUST-03196,ORD-0015929,2024-07-20,401.03,tools_construction,desktop,debit_card
CUST-03196,ORD-0015930,2024-07-18,368.61,pets,mobile,credit_card
CUST-03196,ORD-0015931,2024-07-04,14.719999999999999,technology,mobile,debit_card
CUST-03196,ORD-0015932,2024-06-10,13.97,pharmacy,desktop,debit_card
CUST-03196,ORD-0015933,2024-08-26,124.84,tools_construction,desktop,credit_card
CUST-03197,ORD-0015934,2024-08-10,292.3,tools_construction,mobile,debit_card
CUST-03197,ORD-0015935,2024-06-27,96.49,tools_construction,mobile,credit_card
CUST-03197,ORD-0015936,2024-04-19,24.439999999999998,tools_construction,desktop,account_money
CUST-03197,ORD-0015937,2024-06-22,373.73,technology,desktop,credit_card
CUST-03197,ORD-0015938,2024-06-11,16.79,pharmacy,mobile,money_transfer
CUST-03197,ORD-0015939,2024-01-21,30.25,pets,desktop,account_money
CUST-03197,ORD-0015940,2024-01-22,212.73,technology,mobile,credit_card
CUST-03197,ORD-0015941,2024-07-30,230.83,tools_construction,desktop,account_money
CUST-03198,ORD-0015942,2023-11-19,28.4,technology,mobile,debit_card
CUST-03198,ORD-0015943,2023-08-15,265.26,technology,desktop,credit_card
CUST-03198,ORD-0015944,2024-02-22,236.5,pharmacy,desktop,credit_card
CUST-03198,ORD-0015945,2023-05-18,54.22,technology,desktop,money_transfer
CUST-03198,ORD-0015946,2024-08-01,150.59,pets,desktop,credit_card
CUST-03199,ORD-0015947,2024-07-03,111.01,pets,mobile,credit_card
CUST-03199,ORD-0015948,2024-07-16,32.010000000000005,pharmacy,mobile,account_money
CUST-03199,ORD-0015949,2024-05-31,224.39,technology,desktop,money_transfer
CUST-03199,ORD-0015950,2024-07-07,1273.72,technology,desktop,account_money
CUST-03199,ORD-0015951,2024-08-03,274.3,technology,mobile,debit_card
CUST-03199,ORD-0015952,2024-08-06,392.09,pharmacy,desktop,credit_card
CUST-03200,ORD-0015953,2024-08-25,271.56,tools_construction,desktop,money_transfer
CUST-03200,ORD-0015954,2024-08-03,356.48,pets,mobile,money_transfer
CUST-03201,ORD-0015955,2024-01-27,20.1,technology,desktop,money_transfer
CUST-03201,ORD-0015956,2024-04-30,648.36,pets,desktop,debit_card
CUST-03201,ORD-0015957,2024-02-16,21.97,pharmacy,mobile,credit_card
CUST-03201,ORD-0015958,2024-06-28,184.46,technology,mobile,account_money
CUST-03201,ORD-0015959,2024-04-18,26.52,pharmacy,mobile,credit_card
CUST-03202,ORD-0015960,2024-05-22,75.38,pets,mobile,credit_card
CUST-03202,ORD-0015961,2024-05-01,161.58,pharmacy,desktop,account_money
CUST-03203,ORD-0015962,2023-10-26,260.5,tools_construction,mobile,money_transfer
CUST-03203,ORD-0015963,2024-04-17,626.87,pets,mobile,debit_card
CUST-03203,ORD-0015964,2024-02-16,52.81,technology,mobile,account_money
CUST-03204,ORD-0015965,2023-10-04,56.23,tools_construction,desktop,account_money
CUST-03204,ORD-0015966,2024-01-12,97.87,technology,desktop,credit_card
CUST-03204,ORD-0015967,2023-11-29,597.16,pets,desktop,debit_card
CUST-03204,ORD-0015968,2024-07-03,196.08,pharmacy,mobile,credit_card
CUST-03204,ORD-0015969,2024-03-31,1130.83,tools_construction,desktop,account_money
CUST-03204,ORD-0015970,2024-07-17,86.43,tools_construction,mobile,money_transfer
CUST-03205,ORD-0015971,2023-06-23,115.88,technology,desktop,debit_card
CUST-03205,ORD-0015972,2024-04-27,159.53,pets,desktop,money_transfer
CUST-03205,ORD-0015973,2023-05-16,495.37,pets,mobile,account_money
CUST-03205,ORD-0015974,2023-05-17,258.49,pharmacy,mobile,debit_card
CUST-03205,ORD-0015975,2024-05-23,78.78,technology,mobile,credit_card
CUST-03205,ORD-0015976,2024-06-04,38.7,pets,mobile,debit_card
CUST-03205,ORD-0015977,2023-04-22,78.44,tools_construction,mobile,account_money
CUST-03205,ORD-0015978,2023-10-05,91.15,pharmacy,mobile,debit_card
CUST-03205,ORD-0015979,2023-08-22,273.82,pets,desktop,money_transfer
CUST-03205,ORD-0015980,2024-08-03,120.76,tools_construction,mobile,debit_card
CUST-03205,ORD-0015981,2023-06-29,1246.67,pets,desktop,credit_card
CUST-03206,ORD-0015982,2024-08-11,98.24,pharmacy,mobile,credit_card
CUST-03206,ORD-0015983,2024-08-13,123.73,pets,mobile,credit_card
CUST-03207,ORD-0015984,2024-05-24,307.19,tools_construction,mobile,debit_card
CUST-03207,ORD-0015985,2023-11-05,54.7,tools_construction,mobile,debit_card
CUST-03207,ORD-0015986,2023-05-23,523.66,pets,mobile,account_money
CUST-03207,ORD-0015987,2023-07-30,61.38,pets,desktop,money_transfer
CUST-03208,ORD-0015988,2024-04-29,71.91,technology,desktop,credit_card
CUST-03208,ORD-0015989,2023-12-11,253.19,tools_construction,desktop,money_transfer
CUST-03208,ORD-0015990,2023-11-19,33.03,technology,desktop,account_money
CUST-03208,ORD-0015991,2024-02-07,174.91,pharmacy,desktop,account_money
CUST-03208,ORD-0015992,2023-11-08,105.45,technology,desktop,credit_card
CUST-03208,ORD-0015993,2024-06-16,97.12,tools_construction,desktop,account_money
CUST-03209,ORD-0015994,2024-08-16,22.43,tools_construction,mobile,credit_card
CUST-03209,ORD-0015995,2024-07-07,145.3,tools_construction,desktop,credit_card
CUST-03209,ORD-0015996,2024-07-30,26.99,tools_construction,desktop,money_transfer
CUST-03209,ORD-0015997,2024-08-11,127.12,pharmacy,mobile,account_money
CUST-03209,ORD-0015998,2024-06-12,52.08,pets,desktop,money_transfer
CUST-03209,ORD-0015999,2024-06-14,334.37,technology,desktop,credit_card
CUST-03210,ORD-0016000,2023-01-16,222.13,pets,desktop,credit_card
CUST-03210,ORD-0016001,2023-01-16,306.97,pets,mobile,credit_card
CUST-03211,ORD-0016002,2023-07-21,251.11,technology,mobile,credit_card
CUST-03211,ORD-0016003,2024-03-03,407.67,tools_construction,desktop,money_transfer
CUST-03211,ORD-0016004,2024-06-01,165.21,tools_construction,mobile,credit_card
CUST-03211,ORD-0016005,2024-04-10,424.34,pharmacy,desktop,debit_card
CUST-03211,ORD-0016006,2023-11-04,268.37,tools_construction,desktop,account_money
CUST-03211,ORD-0016007,2023-03-16,290.31,pets,desktop,account_money
CUST-03211,ORD-0016008,2023-12-25,534.4,pets,mobile,account_money
CUST-03211,ORD-0016009,2024-03-01,90.18,pharmacy,desktop,money_transfer
CUST-03211,ORD-0016010,2024-02-21,190.61,technology,desktop,debit_card
CUST-03211,ORD-0016011,2024-01-07,73.67,technology,desktop,account_money
CUST-03211,ORD-0016012,2023-07-13,160.66,pharmacy,mobile,debit_card
CUST-03212,ORD-0016013,2023-01-14,36.46,pharmacy,desktop,debit_card
CUST-03212,ORD-0016014,2024-03-11,68.97,technology,mobile,credit_card
CUST-03212,ORD-0016015,2023-11-18,291.49,tools_construction,mobile,debit_card
CUST-03212,ORD-0016016,2023-07-13,23.1,pharmacy,mobile,credit_card
CUST-03212,ORD-0016017,2023-11-04,202.36,pharmacy,mobile,account_money
CUST-03213,ORD-0016018,2023-10-29,104.44,pets,mobile,account_money
CUST-03213,ORD-0016019,2023-12-29,212.62,tools_construction,mobile,credit_card
CUST-03213,ORD-0016020,2024-05-12,78.45,technology,desktop,money_transfer
CUST-03213,ORD-0016021,2024-04-15,37.57,technology,mobile,debit_card
CUST-03213,ORD-0016022,2024-02-24,260.49,technology,desktop,credit_card
CUST-03213,ORD-0016023,2024-08-07,34.93,pharmacy,mobile,debit_card
CUST-03214,ORD-0016024,2023-05-27,692.18,pharmacy,mobile,money_transfer
CUST-03214,ORD-0016025,2023-03-25,65.6,tools_construction,desktop,debit_card
CUST-03214,ORD-0016026,2023-04-11,42.43,pets,mobile,credit_card
CUST-03214,ORD-0016027,2023-04-30,513.19,tools_construction,desktop,money_transfer
CUST-03214,ORD-0016028,2024-04-14,165.84,pharmacy,mobile,money_transfer
CUST-03214,ORD-0016029,2024-02-19,74.5,pharmacy,desktop,debit_card
CUST-03214,ORD-0016030,2023-03-15,546.96,technology,desktop,credit_card
CUST-03214,ORD-0016031,2024-07-16,396.71,technology,mobile,credit_card
CUST-03215,ORD-0016032,2024-08-31,122.6,pharmacy,desktop,account_money
CUST-03215,ORD-0016033,2024-05-18,164.17,pets,mobile,account_money
CUST-03215,ORD-0016034,2024-04-28,1076.17,tools_construction,desktop,money_transfer
CUST-03215,ORD-0016035,2024-06-12,12.92,tools_construction,mobile,account_money
CUST-03215,ORD-0016036,2024-08-13,148.66,pets,mobile,debit_card
CUST-03215,ORD-0016037,2024-05-21,76.71,technology,mobile,debit_card
CUST-03216,ORD-0016038,2024-05-16,30.36,technology,mobile,credit_card
CUST-03216,ORD-0016039,2024-05-06,192.44,pets,mobile,credit_card
CUST-03216,ORD-0016040,2024-06-03,495.16,pharmacy,desktop,money_transfer
CUST-03216,ORD-0016041,2024-06-21,26.84,technology,desktop,account_money
CUST-03216,ORD-0016042,2024-04-20,128.09,pets,desktop,money_transfer
CUST-03216,ORD-0016043,2024-08-04,228.5,pets,desktop,credit_card
CUST-03217,ORD-0016044,2024-03-07,38.15,technology,desktop,money_transfer
CUST-03217,ORD-0016045,2024-07-28,104.91,tools_construction,desktop,account_money
CUST-03218,ORD-0016046,2023-07-28,227.51,tools_construction,desktop,account_money
CUST-03218,ORD-0016047,2024-01-19,274.64,tools_construction,mobile,money_transfer
CUST-03218,ORD-0016048,2023-11-21,39.519999999999996,pharmacy,desktop,credit_card
CUST-03219,ORD-0016049,2023-10-21,25.259999999999998,pharmacy,mobile,credit_card
CUST-03219,ORD-0016050,2024-08-07,78.63,technology,mobile,account_money
CUST-03219,ORD-0016051,2023-12-30,312.11,tools_construction,desktop,account_money
CUST-03219,ORD-0016052,2024-02-17,22.02,pharmacy,desktop,debit_card
CUST-03220,ORD-0016053,2024-03-11,508.03,tools_construction,mobile,money_transfer
CUST-03220,ORD-0016054,2023-05-27,198.94,tools_construction,mobile,debit_card
CUST-03220,ORD-0016055,2023-05-27,357.25,technology,desktop,money_transfer
CUST-03220,ORD-0016056,2024-02-21,240.98,pharmacy,desktop,account_money
CUST-03221,ORD-0016057,2024-07-23,28.34,tools_construction,desktop,money_transfer
CUST-03221,ORD-0016058,2024-08-05,264.53,tools_construction,desktop,debit_card
CUST-03221,ORD-0016059,2024-07-24,363.82,pharmacy,mobile,debit_card
CUST-03221,ORD-0016060,2024-08-22,304.94,pharmacy,desktop,account_money
CUST-03221,ORD-0016061,2024-07-26,18.09,pharmacy,desktop,money_transfer
CUST-03221,ORD-0016062,2024-07-31,21.310000000000002,pharmacy,desktop,debit_card
CUST-03221,ORD-0016063,2024-08-01,31.77,pets,mobile,credit_card
CUST-03221,ORD-0016064,2024-08-27,357.96,tools_construction,mobile,credit_card
CUST-03221,ORD-0016065,2024-08-02,198.64,technology,mobile,debit_card
CUST-03221,ORD-0016066,2024-07-29,188.18,pets,desktop,credit_card
CUST-03221,ORD-0016067,2024-08-11,57.99,tools_construction,mobile,account_money
CUST-03222,ORD-0016068,2024-08-30,344.23,technology,mobile,money_transfer
CUST-03222,ORD-0016069,2024-08-29,24.23,tools_construction,mobile,debit_card
CUST-03222,ORD-0016070,2024-05-05,94.54,technology,desktop,debit_card
CUST-03222,ORD-0016071,2024-03-27,304.3,pharmacy,mobile,money_transfer
CUST-03222,ORD-0016072,2024-06-02,78.15,pets,mobile,debit_card
CUST-03223,ORD-0016073,2024-01-14,662.39,technology,desktop,credit_card
CUST-03224,ORD-0016074,2024-08-26,87.55,technology,desktop,account_money
CUST-03224,ORD-0016075,2024-05-01,17.66,pharmacy,desktop,debit_card
CUST-03224,ORD-0016076,2024-07-08,501.76,tools_construction,mobile,money_transfer
CUST-03224,ORD-0016077,2024-03-02,456.96,technology,desktop,account_money
CUST-03224,ORD-0016078,2024-02-03,55.62,pets,desktop,account_money
CUST-03224,ORD-0016079,2024-02-17,255.96,tools_construction,desktop,account_money
CUST-03225,ORD-0016080,2023-11-14,116.01,pharmacy,desktop,credit_card
CUST-03225,ORD-0016081,2024-05-18,109.43,tools_construction,desktop,debit_card
CUST-03225,ORD-0016082,2024-04-29,31.8,tools_construction,mobile,credit_card
CUST-03225,ORD-0016083,2024-08-06,158.5,technology,mobile,credit_card
CUST-03225,ORD-0016084,2024-03-30,183.65,technology,mobile,debit_card
CUST-03225,ORD-0016085,2024-05-31,704.82,technology,mobile,credit_card
CUST-03225,ORD-0016086,2023-11-02,76.5,pets,mobile,account_money
CUST-03225,ORD-0016087,2023-09-22,111.98,tools_construction,desktop,money_transfer
CUST-03226,ORD-0016088,2024-04-29,248.43,pets,desktop,credit_card
CUST-03226,ORD-0016089,2024-06-05,402.92,pharmacy,mobile,money_transfer
CUST-03226,ORD-0016090,2024-03-02,15.99,pharmacy,mobile,money_transfer
CUST-03226,ORD-0016091,2024-05-02,53.38,pets,mobile,credit_card
CUST-03226,ORD-0016092,2024-06-16,183.08,pharmacy,mobile,money_transfer
CUST-03227,ORD-0016093,2024-01-29,283.51,tools_construction,mobile,credit_card
CUST-03227,ORD-0016094,2024-07-12,47.11,pets,mobile,money_transfer
CUST-03227,ORD-0016095,2024-08-03,114.76,pets,desktop,account_money
CUST-03227,ORD-0016096,2023-12-27,167.49,pets,desktop,credit_card
CUST-03227,ORD-0016097,2024-06-18,71.41,tools_construction,desktop,account_money
CUST-03227,ORD-0016098,2024-05-01,367.24,tools_construction,mobile,account_money
CUST-03228,ORD-0016099,2024-03-27,78.86,technology,desktop,money_transfer
CUST-03228,ORD-0016100,2024-03-02,95.95,tools_construction,mobile,money_transfer
CUST-03228,ORD-0016101,2024-07-17,251.66,tools_construction,desktop,credit_card
CUST-03229,ORD-0016102,2023-09-13,699.81,pets,desktop,debit_card
CUST-03229,ORD-0016103,2024-08-07,268.34,pets,desktop,money_transfer
CUST-03229,ORD-0016104,2023-11-19,39.370000000000005,technology,desktop,account_money
CUST-03229,ORD-0016105,2023-09-13,170.52,tools_construction,desktop,credit_card
CUST-03229,ORD-0016106,2024-07-10,198.84,pharmacy,mobile,credit_card
CUST-03229,ORD-0016107,2023-06-09,127.2,pharmacy,desktop,credit_card
CUST-03229,ORD-0016108,2024-05-16,137.64,tools_construction,mobile,money_transfer
CUST-03229,ORD-0016109,2023-10-26,167.93,tools_construction,desktop,account_money
CUST-03230,ORD-0016110,2024-08-21,93.09,pets,desktop,credit_card
CUST-03230,ORD-0016111,2024-08-08,847.93,tools_construction,desktop,money_transfer
CUST-03230,ORD-0016112,2024-08-24,378.02,pharmacy,desktop,debit_card
CUST-03230,ORD-0016113,2024-08-17,145.9,pharmacy,desktop,debit_card
CUST-03230,ORD-0016114,2024-08-14,267.62,tools_construction,mobile,money_transfer
CUST-03230,ORD-0016115,2024-08-08,130.68,technology,desktop,debit_card
CUST-03231,ORD-0016116,2024-04-15,484.4,technology,mobile,money_transfer
CUST-03231,ORD-0016117,2024-03-03,330.0,pets,mobile,account_money
CUST-03231,ORD-0016118,2024-06-01,196.75,pets,mobile,debit_card
CUST-03231,ORD-0016119,2024-02-11,465.43,technology,desktop,credit_card
CUST-03232,ORD-0016120,2024-04-30,10.93,tools_construction,desktop,account_money
CUST-03232,ORD-0016121,2023-07-21,300.77,pets,mobile,account_money
CUST-03232,ORD-0016122,2024-03-21,100.81,tools_construction,desktop,credit_card
CUST-03232,ORD-0016123,2024-06-16,186.2,pharmacy,mobile,money_transfer
CUST-03233,ORD-0016124,2024-06-14,11.23,pets,desktop,money_transfer
CUST-03233,ORD-0016125,2024-08-17,125.16,pharmacy,mobile,debit_card
CUST-03233,ORD-0016126,2024-06-02,45.81,technology,desktop,credit_card
CUST-03234,ORD-0016127,2023-06-18,310.77,pharmacy,desktop,account_money
CUST-03234,ORD-0016128,2023-08-01,649.94,pets,desktop,credit_card
CUST-03234,ORD-0016129,2023-08-14,639.19,pharmacy,mobile,account_money
CUST-03234,ORD-0016130,2023-08-05,69.2,pharmacy,desktop,account_money
CUST-03234,ORD-0016131,2024-03-11,80.33,pets,mobile,debit_card
CUST-03235,ORD-0016132,2024-06-07,220.14,tools_construction,desktop,credit_card
CUST-03235,ORD-0016133,2024-02-18,13.6,tools_construction,mobile,money_transfer
CUST-03235,ORD-0016134,2024-07-19,230.16,technology,desktop,account_money
CUST-03236,ORD-0016135,2024-01-29,32.65,pets,mobile,debit_card
CUST-03236,ORD-0016136,2024-06-23,418.69,pets,mobile,account_money
CUST-03236,ORD-0016137,2024-04-14,105.1,tools_construction,mobile,credit_card
CUST-03236,ORD-0016138,2024-01-12,61.25,pharmacy,desktop,debit_card
CUST-03236,ORD-0016139,2024-01-28,113.92,tools_construction,desktop,account_money
CUST-03236,ORD-0016140,2024-05-08,159.15,pharmacy,mobile,debit_card
CUST-03236,ORD-0016141,2024-02-06,88.34,pets,mobile,money_transfer
CUST-03236,ORD-0016142,2024-03-25,54.04,tools_construction,mobile,account_money
CUST-03237,ORD-0016143,2024-08-26,95.99,tools_construction,mobile,account_money
CUST-03237,ORD-0016144,2024-08-08,456.36,pets,mobile,money_transfer
CUST-03237,ORD-0016145,2024-08-29,14.18,pets,mobile,credit_card
CUST-03238,ORD-0016146,2023-07-09,146.65,pets,desktop,credit_card
CUST-03238,ORD-0016147,2023-12-18,847.67,technology,mobile,account_money
CUST-03238,ORD-0016148,2024-03-08,18.25,tools_construction,mobile,money_transfer
CUST-03238,ORD-0016149,2024-08-24,49.29,technology,desktop,debit_card
CUST-03238,ORD-0016150,2024-05-04,399.37,technology,desktop,money_transfer
CUST-03238,ORD-0016151,2024-02-03,241.86,pharmacy,desktop,account_money
CUST-03239,ORD-0016152,2024-03-27,136.62,technology,desktop,account_money
CUST-03239,ORD-0016153,2024-03-28,58.07,technology,mobile,credit_card
CUST-03239,ORD-0016154,2024-08-21,53.75,technology,mobile,account_money
CUST-03239,ORD-0016155,2024-04-19,193.58,tools_construction,mobile,credit_card
CUST-03239,ORD-0016156,2024-08-20,308.06,technology,mobile,credit_card
CUST-03240,ORD-0016157,2024-03-19,124.36,tools_construction,desktop,debit_card
CUST-03240,ORD-0016158,2023-09-20,419.27,pharmacy,mobile,money_transfer
CUST-03240,ORD-0016159,2023-11-25,472.09,pharmacy,desktop,money_transfer
CUST-03240,ORD-0016160,2023-04-27,188.07,technology,desktop,money_transfer
CUST-03240,ORD-0016161,2023-04-07,22.85,pets,mobile,account_money
CUST-03240,ORD-0016162,2023-11-01,266.28,pharmacy,desktop,credit_card
CUST-03241,ORD-0016163,2024-05-22,111.44,pharmacy,desktop,debit_card
